State,InstituteType,MCCCode,Institute,Quota,CategoryCode,Seats,SeatGender
Maharashtra,All India except Central University,200228,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule",All India,BC NO,5,Both
Maharashtra,All India except Central University,200228,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule",All India,BC PH,1,Both
Maharashtra,All India except Central University,200228,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule",All India,EW NO,3,Both
Maharashtra,All India except Central University,200228,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule",All India,OP NO,7,Both
Maharashtra,All India except Central University,200228,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule",All India,OP PH,1,Both
Maharashtra,All India except Central University,200228,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule",All India,SC NO,3,Both
Maharashtra,All India except Central University,200228,"Sri Bhausaheb Hire Government Medical College, Dhule, Shri.Bhusaheb Hire Government Medical College Malegaon Road Chakkarbardi Area Dhule",All India,ST NO,2,Both
Maharashtra,All India except Central University,200229,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517",All India,BC NO,6,Both
Maharashtra,All India except Central University,200229,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517",All India,EW NO,2,Both
Maharashtra,All India except Central University,200229,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517",All India,OP NO,10,Both
Maharashtra,All India except Central University,200229,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517",All India,SC NO,3,Both
Maharashtra,All India except Central University,200229,"SRTR Medical College, Ambajogai, SWAMI RAMNAND TEERTH RURAL GOVERNMENT MEDICAL COLLEGE AMBAJOGAI DIST BEED MAHARASHTRA PIN-431517",All India,ST NO,1,Both
Maharashtra,Deemed University,200527,"Symbiosis Medical College for Women, Pune, Gram Lavale Tal Mulshi Pune",Non-Resident Indian,OP NO,22,Female Only
Maharashtra,Deemed University,200527,"Symbiosis Medical College for Women, Pune, Gram Lavale Tal Mulshi Pune",Self-Financed Merit Seat,OP NO,128,Female Only
Maharashtra,All India except Central University,200230,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai",All India,BC NO,6,Both
Maharashtra,All India except Central University,200230,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai",All India,EW NO,2,Both
Maharashtra,All India except Central University,200230,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai",All India,OP NO,8,Both
Maharashtra,All India except Central University,200230,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai",All India,OP PH,1,Both
Maharashtra,All India except Central University,200230,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai",All India,SC NO,4,Both
Maharashtra,All India except Central University,200230,"Topiwala National Medical College, Mumbai, Dr. A.L. Nair Road, Mumbai Central, Mumbai",All India,ST NO,2,Both
Manipur,All India except Central University,200592,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District",All India,BC NO,4,Both
Manipur,All India except Central University,200592,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District",All India,EW NO,1,Both
Manipur,All India except Central University,200592,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District",All India,EW PH,1,Both
Manipur,All India except Central University,200592,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District",All India,OP NO,6,Both
Manipur,All India except Central University,200592,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District",All India,SC NO,1,Both
Manipur,All India except Central University,200592,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District",All India,SC PH,1,Both
Manipur,All India except Central University,200592,"Government Medical College, Churachandpur, Hiangtam Lamka, I.B. Road, Churachandpur District",All India,ST PH,1,Both
Manipur,All India except Central University,200232,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005",All India,BC NO,5,Both
Manipur,All India except Central University,200232,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005",All India,BC PH,1,Both
Manipur,All India except Central University,200232,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005",All India,EW NO,2,Both
Manipur,All India except Central University,200232,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005",All India,OP NO,9,Both
Manipur,All India except Central University,200232,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005",All India,SC NO,3,Both
Manipur,All India except Central University,200232,"Jawaharlal Nehru Institute of Medical Sciences, Porompet, Imphal, POROMPAT, IMPHAL - EAST, MANIPUR - 795005",All India,ST NO,2,Both
Manipur,All India except Central University,200233,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District",All India,BC NO,6,Both
Manipur,All India except Central University,200233,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District",All India,EW NO,2,Both
Manipur,All India except Central University,200233,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District",All India,OP NO,8,Both
Manipur,All India except Central University,200233,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District",All India,OP PH,1,Both
Manipur,All India except Central University,200233,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District",All India,SC NO,4,Both
Manipur,All India except Central University,200233,"Regional Institute of Medical Sciences, Imphal, PO Lamphelpat, Imphal West District",All India,ST NO,2,Both
Meghalaya,All India except Central University,200234,"North Eastern Indira Gandhi Regional Instt. of Health and Medical Sciences, Shillong, Mawdiangdiang Shillong East Khasi Hills District",All India,OP NO,8,Both
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,BC NO,3,Both
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,EW NO,1,Both
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,OP NO,3,Both
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,SC NO,1,Both
Mizoram,All India except Central University,200427,"Zoram Medical College, Mizoram, Academic Block, Zoram Medical College and Hospital, Falkawn, Aizawl District, Mizoram - 796005",All India,BC NO,4,Both
Mizoram,All India except Central University,200427,"Zoram Medical College, Mizoram, Academic Block, Zoram Medical College and Hospital, Falkawn, Aizawl District, Mizoram - 796005",All India,EW NO,1,Both
Mizoram,All India except Central University,200427,"Zoram Medical College, Mizoram, Academic Block, Zoram Medical College and Hospital, Falkawn, Aizawl District, Mizoram - 796005",All India,OP NO,7,Both
Mizoram,All India except Central University,200427,"Zoram Medical College, Mizoram, Academic Block, Zoram Medical College and Hospital, Falkawn, Aizawl District, Mizoram - 796005",All India,SC NO,2,Both
Mizoram,All India except Central University,200427,"Zoram Medical College, Mizoram, Academic Block, Zoram Medical College and Hospital, Falkawn, Aizawl District, Mizoram - 796005",All India,ST NO,1,Both
Nagaland,All India except Central University,200680,"Nagaland Institute of Medical Sciences & Research, Phreibagei, Kohima",All India,BC NO,3,Both
Nagaland,All India except Central University,200680,"Nagaland Institute of Medical Sciences & Research, Phreibagei, Kohima",All India,BC PH,1,Both
Nagaland,All India except Central University,200680,"Nagaland Institute of Medical Sciences & Research, Phreibagei, Kohima",All India,EW NO,2,Both
Nagaland,All India except Central University,200680,"Nagaland Institute of Medical Sciences & Research, Phreibagei, Kohima",All India,OP NO,5,Both
Nagaland,All India except Central University,200680,"Nagaland Institute of Medical Sciences & Research, Phreibagei, Kohima",All India,OP PH,1,Both
Nagaland,All India except Central University,200680,"Nagaland Institute of Medical Sciences & Research, Phreibagei, Kohima",All India,SC NO,2,Both
Nagaland,All India except Central University,200680,"Nagaland Institute of Medical Sciences & Research, Phreibagei, Kohima",All India,ST NO,1,Both
Odisha,All India Institute Of Medical Science(AIIMS),200504,"AIIMS, Bhubaneswar, AT - Sijua, POST - DUMUDUMA, BHUBANESWAR-751019",Open Seat Quota,BC NO,32,Both
Odisha,All India Institute Of Medical Science(AIIMS),200504,"AIIMS, Bhubaneswar, AT - Sijua, POST - DUMUDUMA, BHUBANESWAR-751019",Open Seat Quota,BC PH,2,Both
Odisha,All India Institute Of Medical Science(AIIMS),200504,"AIIMS, Bhubaneswar, AT - Sijua, POST - DUMUDUMA, BHUBANESWAR-751019",Open Seat Quota,EW NO,12,Both
Odisha,All India Institute Of Medical Science(AIIMS),200504,"AIIMS, Bhubaneswar, AT - Sijua, POST - DUMUDUMA, BHUBANESWAR-751019",Open Seat Quota,OP NO,49,Both
Odisha,All India Institute Of Medical Science(AIIMS),200504,"AIIMS, Bhubaneswar, AT - Sijua, POST - DUMUDUMA, BHUBANESWAR-751019",Open Seat Quota,OP PH,2,Both
Odisha,All India Institute Of Medical Science(AIIMS),200504,"AIIMS, Bhubaneswar, AT - Sijua, POST - DUMUDUMA, BHUBANESWAR-751019",Open Seat Quota,SC NO,19,Both
Odisha,All India Institute Of Medical Science(AIIMS),200504,"AIIMS, Bhubaneswar, AT - Sijua, POST - DUMUDUMA, BHUBANESWAR-751019",Open Seat Quota,ST NO,9,Both
Odisha,All India except Central University,200590,"Dharanidhar Medical College and Hospital (previously Government Medical College, Keonjhar), AT-KABITRA, NEAR DD COLLEGE, KEONJHARGARH, PS- TOWN POLICE STATION, DIST- KEONJHAR, ODISHA",All India,BC NO,4,Both
Odisha,All India except Central University,200590,"Dharanidhar Medical College and Hospital (previously Government Medical College, Keonjhar), AT-KABITRA, NEAR DD COLLEGE, KEONJHARGARH, PS- TOWN POLICE STATION, DIST- KEONJHAR, ODISHA",All India,EW NO,1,Both
Odisha,All India except Central University,200590,"Dharanidhar Medical College and Hospital (previously Government Medical College, Keonjhar), AT-KABITRA, NEAR DD COLLEGE, KEONJHARGARH, PS- TOWN POLICE STATION, DIST- KEONJHAR, ODISHA",All India,OP NO,6,Both
Odisha,All India except Central University,200590,"Dharanidhar Medical College and Hospital (previously Government Medical College, Keonjhar), AT-KABITRA, NEAR DD COLLEGE, KEONJHARGARH, PS- TOWN POLICE STATION, DIST- KEONJHAR, ODISHA",All India,SC NO,3,Both
Odisha,All India except Central University,200590,"Dharanidhar Medical College and Hospital (previously Government Medical College, Keonjhar), AT-KABITRA, NEAR DD COLLEGE, KEONJHARGARH, PS- TOWN POLICE STATION, DIST- KEONJHAR, ODISHA",All India,ST NO,1,Both
Odisha,All India except Central University,200428,"Government Medical College & Hospital (Renamed as Bhima Bhoi Medical College & Hospital), Balangir, PO - Rajendra College, District- Balangir, Odisha.",All India,BC NO,4,Both
Odisha,All India except Central University,200428,"Government Medical College & Hospital (Renamed as Bhima Bhoi Medical College & Hospital), Balangir, PO - Rajendra College, District- Balangir, Odisha.",All India,EW NO,2,Both
Odisha,All India except Central University,200428,"Government Medical College & Hospital (Renamed as Bhima Bhoi Medical College & Hospital), Balangir, PO - Rajendra College, District- Balangir, Odisha.",All India,OP NO,5,Both
Odisha,All India except Central University,200428,"Government Medical College & Hospital (Renamed as Bhima Bhoi Medical College & Hospital), Balangir, PO - Rajendra College, District- Balangir, Odisha.",All India,SC NO,2,Both
Odisha,All India except Central University,200428,"Government Medical College & Hospital (Renamed as Bhima Bhoi Medical College & Hospital), Balangir, PO - Rajendra College, District- Balangir, Odisha.",All India,ST NO,2,Both
Odisha,All India except Central University,200437,"Government Medical College & Hospital (Renamed as Fakir Mohan Medical College & Hospital), Balasore, Remuna, Baleshwar, 756019",All India,BC NO,4,Both
Odisha,All India except Central University,200437,"Government Medical College & Hospital (Renamed as Fakir Mohan Medical College & Hospital), Balasore, Remuna, Baleshwar, 756019",All India,EW NO,1,Both
Odisha,All India except Central University,200437,"Government Medical College & Hospital (Renamed as Fakir Mohan Medical College & Hospital), Balasore, Remuna, Baleshwar, 756019",All India,OP NO,7,Both
Odisha,All India except Central University,200437,"Government Medical College & Hospital (Renamed as Fakir Mohan Medical College & Hospital), Balasore, Remuna, Baleshwar, 756019",All India,SC NO,1,Both
Odisha,All India except Central University,200437,"Government Medical College & Hospital (Renamed as Fakir Mohan Medical College & Hospital), Balasore, Remuna, Baleshwar, 756019",All India,SC PH,1,Both
Odisha,All India except Central University,200437,"Government Medical College & Hospital (Renamed as Fakir Mohan Medical College & Hospital), Balasore, Remuna, Baleshwar, 756019",All India,ST NO,1,Both
Odisha,All India except Central University,904363,"GOVERNMENT MEDICAL COLLEGE PHULBANI , KANDHAMAL, AT TILAKPADA, POST PAKALGAON, PS / TAHASIL KHAJURIPADA PHULBANI, KANDHAMAL",All India,BC NO,4,Both
Odisha,All India except Central University,904363,"GOVERNMENT MEDICAL COLLEGE PHULBANI , KANDHAMAL, AT TILAKPADA, POST PAKALGAON, PS / TAHASIL KHAJURIPADA PHULBANI, KANDHAMAL",All India,EW NO,2,Both
Odisha,All India except Central University,904363,"GOVERNMENT MEDICAL COLLEGE PHULBANI , KANDHAMAL, AT TILAKPADA, POST PAKALGAON, PS / TAHASIL KHAJURIPADA PHULBANI, KANDHAMAL",All India,OP NO,5,Both
Odisha,All India except Central University,904363,"GOVERNMENT MEDICAL COLLEGE PHULBANI , KANDHAMAL, AT TILAKPADA, POST PAKALGAON, PS / TAHASIL KHAJURIPADA PHULBANI, KANDHAMAL",All India,OP PH,1,Both
Odisha,All India except Central University,904363,"GOVERNMENT MEDICAL COLLEGE PHULBANI , KANDHAMAL, AT TILAKPADA, POST PAKALGAON, PS / TAHASIL KHAJURIPADA PHULBANI, KANDHAMAL",All India,SC NO,2,Both
