SNo,AIR,QuotaRaw,Institute,AllottedCategory,CandidateCategory
21598,409876,Self-Financed Merit,"Chettinad Institute of Medical Education and Research,D.K Plantation, BEML Nagar,",Open,General
21600,410294,Self-Financed Merit,"GITAM Institute of Medical Sciences and Research, Visakhapatnam,Gandhi Institute of",Open,OBC
21601,410308,Self-Financed Merit,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai,Sector 5, Nerul, Navi Mumbai,",Open,General
21603,410415,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21604,410480,Self-Financed Merit,"Datta Meghe Medical College, Nagpur,Hingna Road Wanadongri Nagpur Maharashtra",Open,General
21605,410541,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,General
21606,410553,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,General
21608,410564,Self-Financed Merit,"Dhanalakshmi Srinivasan Institute of Medical Sciences and Hospital - Thuraiyur Road,",Open,OBC
21609,410625,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
21610,410637,Self-Financed Merit,"Santosh Medical College, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, Delhi NCR",Open,SC
21613,410716,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,OBC
21614,410790,Self-Financed Merit,"GITAM Institute of Medical Sciences and Research, Visakhapatnam,Gandhi Institute of",Open,General
21615,410828,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
21616,410840,Self-Financed Merit,"Chettinad Hospital & Research Institute, Kanchipuram,Rajiv Gandhi Salai,",Open,OBC
21617,410854,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,EWS
21618,410865,Self-Financed Merit,"Santosh Medical College, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, Delhi NCR",Open,General
21619,410878,All India,"Rajashree Chatrapati Shahu Maharaj Government Medical College, Kolhapur,Rajarshee",Open PwD,EWS PwD
21621,410946,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
21622,410994,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
21623,411008,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21624,411026,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,OBC
21625,411060,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21626,411090,Non-Resident Indian,"Mahatma Gandhi Missions Medical College, Navi Mumbai,MGM Medical College, Plot",Open,General
21627,411131,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,OBC
21628,411132,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,OBC
21630,411192,Self-Financed Merit,"Graphic Era Institute of Medical Sciences Dehradun, Uttrakhand,Graphic Era Institute of",Open,General
21631,411214,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Panvel,Gate No. 2, MGM Education",Open,SC
21633,411237,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
21635,411309,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,OBC
21636,411319,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,OBC
21637,411322,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,OBC
21638,411330,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,General
21639,411337,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,OBC
21640,411392,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,OBC
21641,411396,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,General
21642,411418,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
21643,411433,Self-Financed Merit,"Krishna Institute of Medical Sciences, Karad,KARAD, DIST. SATARA (MAHARASHTRA",Open,General
21644,411434,Self-Financed Merit,"Chettinad Hospital & Research Institute, Kanchipuram,Rajiv Gandhi Salai,",Open,OBC
21645,411473,Self-Financed Merit,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai,Sector 5, Nerul, Navi Mumbai,",Open,General
21646,411534,Self-Financed Merit,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai,Sector 5, Nerul, Navi Mumbai,",Open,General
21647,411636,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
21648,411682,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,General
21649,411833,Self-Financed Merit,"Dhanalakshmi Srinivasan Institute of Medical Sciences and Hospital - Thuraiyur Road,",Open,OBC
21650,411900,Self-Financed Merit,"Graphic Era Institute of Medical Sciences Dehradun, Uttrakhand,Graphic Era Institute of",Open,General
21651,411958,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21652,412063,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21653,412119,Self-Financed Merit,"Krishna Institute of Medical Sciences, Karad,KARAD, DIST. SATARA (MAHARASHTRA",Open,OBC
21654,412159,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,General
21655,412173,Self-Financed Merit,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET",Open,OBC
21657,412493,Self-Financed Merit,"Krishna Institute of Medical Sciences, Karad,KARAD, DIST. SATARA (MAHARASHTRA",Open,General
21658,412532,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21660,412576,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21661,412584,Self-Financed Merit,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai,Sector 5, Nerul, Navi Mumbai,",Open,General
21662,412647,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
21663,412690,Self-Financed Merit,"SRM Medical College Hospital & Research Centre, Kancheepuram,SRM MEDICAL",Open,SC
21664,412756,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
21665,412879,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
21666,412893,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,General
21667,412902,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21668,412914,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,General
21669,412950,Self-Financed Merit,"Datta Meghe Medical College, Nagpur,Hingna Road Wanadongri Nagpur Maharashtra",Open,OBC
21670,412951,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,OBC
21671,413108,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21673,413211,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
21674,413275,Self-Financed Merit,"Krishna Institute of Medical Sciences, Karad,KARAD, DIST. SATARA (MAHARASHTRA",Open,General
21676,413303,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21677,413319,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Panvel,Gate No. 2, MGM Education",Open,OBC
21678,413421,Self-Financed Merit,"Chettinad Hospital & Research Institute, Kanchipuram,Rajiv Gandhi Salai,",Open,OBC
21680,413562,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,ST
21682,413728,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21683,413775,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
21684,413780,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,General
21685,413783,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,General
21687,413873,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,OBC
21688,413926,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,OBC
21689,413966,All India,"North Bengal Medical College, Darjeeling,Sushrutanagar, Darjeeling",Open PwD,OBC PwD
21690,413973,Self-Financed Merit,"Bharati Vidyapeeth Deemed University Medical College & Hospital, Sangli,Sangli Miraj",Open,General
21691,414020,Self-Financed Merit,"Mahatma Gandhi Medical College & Research Institute, Pondicherry,SBV Pondicherry",Open,OBC
21692,414032,Open Seat Quota,"AIIMS, Madurai,AIIMS MADURAI",EWS PwD,EWS PwD
21693,414059,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,OBC
21694,414062,Self-Financed Merit,"Graphic Era Institute of Medical Sciences Dehradun, Uttrakhand,Graphic Era Institute of",Open,General
21695,414120,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,SC
21696,414227,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,SC
21697,414283,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Panvel,Gate No. 2, MGM Education",Open,General
21698,414395,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,OBC
21699,414461,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,General
21700,414533,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,OBC
21701,414536,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21702,414543,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,General
21703,414680,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,General
21704,414755,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,OBC
21705,414828,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,OBC
21706,414902,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,OBC
21707,414904,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21708,414933,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21709,414937,Self-Financed Merit,"Mallareddy Medical College for Women, Hyderabad,Suraram X Roads Jeedimetla",Open,SC
21711,414973,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,SC
21715,415183,Self-Financed Merit,"Mallareddy Medical College for Women, Hyderabad,Suraram X Roads Jeedimetla",Open,OBC
21717,415214,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21718,415216,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21719,415218,Self-Financed Merit,"Bharati Vidyapeeth Deemed University Medical College & Hospital, Sangli,Sangli Miraj",Open,OBC
21720,415269,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,General
21721,415442,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21722,415467,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,General
21723,415595,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,OBC
21724,415633,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,OBC
21726,415707,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Panvel,Gate No. 2, MGM Education",Open,General
21727,415713,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21729,415839,Self-Financed Merit,"GITAM Institute of Medical Sciences and Research, Visakhapatnam,Gandhi Institute of",Open,General
21730,415848,Self-Financed Merit,"Datta Meghe Medical College, Nagpur,Hingna Road Wanadongri Nagpur Maharashtra",Open,General
21731,415853,Jain Minority Quota,"SBKS Medical Instt. & Research Centre, Vadodra,Sumandeep Vidyapeeth Deemed to be",Open,General
21732,415897,Self-Financed Merit,"SBKS Medical Instt. & Research Centre, Vadodra,Sumandeep Vidyapeeth Deemed to be",Open,OBC
21733,415982,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,EWS
21734,416043,Self-Financed Merit,"DY Patil University, School of Medicine,Survey no 124&126, MIDC Road , Ambi, Taluka",Open,General
21736,416059,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,SC
21738,416263,Self-Financed Merit,"Mahatma Gandhi Missions Medical College, Panvel,Gate No. 2, MGM Education",Open,General
21740,416535,All India,"Raichur Institute of Medical Sciences, Raichur,RAICHUR INSTITUTE OF MEDICAL",Open PwD,General PwD
21742,416728,Self-Financed Merit,"Saveetha Medical College and Hospital, Kanchipuram,Saveetha Nagar, Thandalam,",Open,SC
21745,416964,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,SC
21747,417068,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,General
21748,417192,Self-Financed Merit,"Chettinad Hospital & Research Institute, Kanchipuram,Rajiv Gandhi Salai,",Open,General
21749,417193,Self-Financed Merit,"Jawaharlal Nehru Medical College, Sawangi (Meghe), Wardha,Sawangi (Meghe),",Open,General
21750,417248,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
21751,417314,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
21752,417433,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
21753,417491,Self-Financed Merit,"Raja Rajeswari Medical College & Hospital, Bangalore,202, Kambipura, Bengaluru",Open,OBC
21754,417505,Self-Financed Merit,"Padmashree Dr. DY. Patil Medical College, Navi Mumbai,Sector 5, Nerul, Navi Mumbai,",Open,General
21755,417534,Self-Financed Merit,"Faculty of Medicine , Sri Lalithambigai Medical College and Hospital,Faculty of Medicine",Open,General
21757,417564,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,SC
21758,417571,Self-Financed Merit,"SRM Medical College Hospital & Research Centre, Kancheepuram,SRM MEDICAL",Open,OBC
21759,417575,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
21760,417586,Self-Financed Merit,"Dr. D Y Patil Medical College, Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba",Open,SC
21761,417609,Self-Financed Merit,"Bharati Vidyapeeth University Medical College, Pune,Dhankawadi, Pune-Satara Road,",Open,General
21763,417624,Self-Financed Merit,"Vinayaka Missions Medical College, Karaikal, Pondicherry,KEEZHAKASAKUDIMEDU,",Open,OBC
21765,417693,Self-Financed Merit,"Sri siddhartha Institute of Medical Sciences & Research Centre, Bangalore,SRI",Open,SC
21767,417812,Self-Financed Merit,"Malla Reddy Institute of Medical Sciences, Hyderabad,Suraram X Roads Jeedimetla",Open,General
21768,417883,Self-Financed Merit,"Dr. D Y Patil Medical College, Hospital and Research Centre, Pimpri, Pune,Dr. D. Y. Patil",Open,General
21769,417921,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,SC
21773,418074,Self-Financed Merit,"Krishna Institute of Medical Sciences, Karad,KARAD, DIST. SATARA (MAHARASHTRA",Open,OBC
21774,418079,Self-Financed Merit,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College JGMMMC,KLE",Open,General
21776,418129,Self-Financed Merit,"GITAM Institute of Medical Sciences and Research, Visakhapatnam,Gandhi Institute of",Open,OBC
