State,InstituteType,MCCCode,MCCInstitute,Quota,SeatCategory,SeatsOfferedR1,SeatsAllottedR1,NetDifference,FillRate,BestAIR,Q1AIR,MedianAIR,Q3AIR,HighestAIR
Odisha,All India except Central University,200675,"Saheed Rendo Majhi Medical College and Hospital, Bhawanipatna, Kalahandi, Odisha (erstwhile Government Medical College, Bhawanipatna) , At - Bhangabari, P.O. - Uditnarayanpur, Bhawanipatna, Dist - Kalahandi",All India,ST,1,1,0,1.0,119973,119973.0,119973.0,119973.0,119973
Odisha,All India except Central University,200675,"Saheed Rendo Majhi Medical College and Hospital, Bhawanipatna, Kalahandi, Odisha (erstwhile Government Medical College, Bhawanipatna) , At - Bhangabari, P.O. - Uditnarayanpur, Bhawanipatna, Dist - Kalahandi",All India,ST PwD,1,1,0,1.0,594703,594703.0,594703.0,594703.0,594703
Uttar Pradesh,Deemed University,200408,"Santosh Medical College, Ghaziabad, No.1, Santosh Nagar, Ghaziabad, Delhi NCR",NRI,Open,23,5,18,0.21739130434782608,741289,769081.0,924298.0,948559.0,993507
Uttar Pradesh,Deemed University,200408,"Santosh Medical College, Ghaziabad, No.1, Santosh Nagar, Ghaziabad, Delhi NCR",Self-Financed Merit,Open,127,127,0,1.0,106401,403347.0,511348.0,541185.0,582133
West Bengal,All India except Central University,200620,"Sarat Chandra Chattopadhyay Government Medical College & Hospital, , NH-16, Jadurberia, Uluberia, Howrah - 711316",All India,EWS,2,2,0,1.0,20738,20855.75,20973.5,21091.25,21209
West Bengal,All India except Central University,200620,"Sarat Chandra Chattopadhyay Government Medical College & Hospital, , NH-16, Jadurberia, Uluberia, Howrah - 711316",All India,OBC,6,6,0,1.0,18487,18668.75,19150.5,19274.5,19671
West Bengal,All India except Central University,200620,"Sarat Chandra Chattopadhyay Government Medical College & Hospital, , NH-16, Jadurberia, Uluberia, Howrah - 711316",All India,Open,9,9,0,1.0,11741,13496.0,14224.0,16196.0,16593
West Bengal,All India except Central University,200620,"Sarat Chandra Chattopadhyay Government Medical College & Hospital, , NH-16, Jadurberia, Uluberia, Howrah - 711316",All India,Open PwD,1,1,0,1.0,443271,443271.0,443271.0,443271.0,443271
West Bengal,All India except Central University,200620,"Sarat Chandra Chattopadhyay Government Medical College & Hospital, , NH-16, Jadurberia, Uluberia, Howrah - 711316",All India,SC,3,3,0,1.0,90560,91293.5,92027.0,94076.0,96125
West Bengal,All India except Central University,200620,"Sarat Chandra Chattopadhyay Government Medical College & Hospital, , NH-16, Jadurberia, Uluberia, Howrah - 711316",All India,ST,2,2,0,1.0,118072,118917.5,119763.0,120608.5,121454
Rajasthan,All India except Central University,200257,"Sardar Patel Medical College, Bikaner, MEDICAL COLLEGE ROAD, BIKANER",All India,EWS,4,4,0,1.0,3587,3605.75,3777.0,3998.5,4168
Rajasthan,All India except Central University,200257,"Sardar Patel Medical College, Bikaner, MEDICAL COLLEGE ROAD, BIKANER",All India,OBC,9,9,0,1.0,3235,3530.0,3760.0,3838.0,3939
Rajasthan,All India except Central University,200257,"Sardar Patel Medical College, Bikaner, MEDICAL COLLEGE ROAD, BIKANER",All India,OBC PwD,1,1,0,1.0,374593,374593.0,374593.0,374593.0,374593
Rajasthan,All India except Central University,200257,"Sardar Patel Medical College, Bikaner, MEDICAL COLLEGE ROAD, BIKANER",All India,Open,14,14,0,1.0,1462,2267.0,2774.5,3026.75,3161
Rajasthan,All India except Central University,200257,"Sardar Patel Medical College, Bikaner, MEDICAL COLLEGE ROAD, BIKANER",All India,Open PwD,1,1,0,1.0,297234,297234.0,297234.0,297234.0,297234
Rajasthan,All India except Central University,200257,"Sardar Patel Medical College, Bikaner, MEDICAL COLLEGE ROAD, BIKANER",All India,SC,6,6,0,1.0,20642,21018.25,22763.5,24934.75,25893
Rajasthan,All India except Central University,200257,"Sardar Patel Medical College, Bikaner, MEDICAL COLLEGE ROAD, BIKANER",All India,ST,3,3,0,1.0,26094,30135.5,34177.0,35901.0,37625
Tamil Nadu,Deemed University,200389,"Saveetha Medical College and Hospital, Kanchipuram, Saveetha Nagar, Thandalam, Chennai",NRI,Open,1,1,0,1.0,4161,4161.0,4161.0,4161.0,4161
Tamil Nadu,Deemed University,200389,"Saveetha Medical College and Hospital, Kanchipuram, Saveetha Nagar, Thandalam, Chennai",Self-Financed Merit,Open,249,249,0,1.0,75734,377451.0,455869.0,518619.0,599305
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,EWS,5,5,0,1.0,3571,3768.0,3988.0,4039.0,4289
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,OBC,9,9,0,1.0,1438,1713.0,2317.0,2921.0,3187
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,OBC PwD,1,1,0,1.0,191421,191421.0,191421.0,191421.0,191421
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,Open,13,13,0,1.0,228,480.0,960.0,1055.0,1128
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,Open PwD,1,1,0,1.0,6182,6182.0,6182.0,6182.0,6182
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,SC,5,5,0,1.0,5214,7697.0,8343.0,10652.0,14393
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,SC PwD,1,1,0,1.0,367878,367878.0,367878.0,367878.0,367878
Maharashtra,All India except Central University,200226,"Seth GS Medical College, Mumbai, ACHARYA DONDE MARG PAREL MUMBAI",All India,ST,3,3,0,1.0,30840,34208.5,37577.0,39358.5,41140
Haryana,All India except Central University,200150,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar, THE DIRECTOR, SHAHEED HASAN KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107",All India,EWS,1,1,0,1.0,11234,11234.0,11234.0,11234.0,11234
Haryana,All India except Central University,200150,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar, THE DIRECTOR, SHAHEED HASAN KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107",All India,OBC,4,4,0,1.0,10659,11761.5,12535.0,12966.25,13042
Haryana,All India except Central University,200150,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar, THE DIRECTOR, SHAHEED HASAN KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107",All India,OBC PwD,1,1,0,1.0,520886,520886.0,520886.0,520886.0,520886
Haryana,All India except Central University,200150,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar, THE DIRECTOR, SHAHEED HASAN KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107",All India,Open,6,6,0,1.0,5374,8093.5,9743.0,9942.0,10168
Haryana,All India except Central University,200150,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar, THE DIRECTOR, SHAHEED HASAN KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107",All India,Open PwD,1,1,0,1.0,409520,409520.0,409520.0,409520.0,409520
Haryana,All India except Central University,200150,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar, THE DIRECTOR, SHAHEED HASAN KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107",All India,SC,3,3,0,1.0,49485,57154.5,64824.0,65561.5,66299
Haryana,All India except Central University,200150,"Shaheed Hasan Khan Mewati Government Medical College, Nalhar, THE DIRECTOR, SHAHEED HASAN KHAN,MEWATI GOVT. MEDICAL COLLEGE, NALHAR, NUH - HARYANA - 122107",All India,ST,2,2,0,1.0,85309,88099.25,90889.5,93679.75,96470
Jharkhand,All India except Central University,200159,"Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad (formely known as Patliputra Medical College, Dhanbad), PO BCCL TOWNSHIP KOYLANAGAR DHANBAD",All India,EWS,1,1,0,1.0,11287,11287.0,11287.0,11287.0,11287
Jharkhand,All India except Central University,200159,"Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad (formely known as Patliputra Medical College, Dhanbad), PO BCCL TOWNSHIP KOYLANAGAR DHANBAD",All India,OBC,4,4,0,1.0,10376,11000.75,11387.0,11652.25,11914
Jharkhand,All India except Central University,200159,"Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad (formely known as Patliputra Medical College, Dhanbad), PO BCCL TOWNSHIP KOYLANAGAR DHANBAD",All India,Open,6,6,0,1.0,8204,8992.5,10171.0,10288.25,10317
Jharkhand,All India except Central University,200159,"Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad (formely known as Patliputra Medical College, Dhanbad), PO BCCL TOWNSHIP KOYLANAGAR DHANBAD",All India,SC,2,2,0,1.0,68424,68558.25,68692.5,68826.75,68961
Jharkhand,All India except Central University,200159,"Shaheed Nirmal Mahto Medical College & Hospital, Dhanbad (formely known as Patliputra Medical College, Dhanbad), PO BCCL TOWNSHIP KOYLANAGAR DHANBAD",All India,ST,2,2,0,1.0,72682,79626.0,86570.0,93514.0,100458
Uttar Pradesh,All India except Central University,200303,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur, Ambala Road, Pilakhni, Saharanpur",All India,EWS,1,1,0,1.0,11046,11046.0,11046.0,11046.0,11046
Uttar Pradesh,All India except Central University,200303,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur, Ambala Road, Pilakhni, Saharanpur",All India,OBC,3,3,0,1.0,9140,9449.5,9759.0,9791.5,9824
Uttar Pradesh,All India except Central University,200303,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur, Ambala Road, Pilakhni, Saharanpur",All India,OBC PwD,1,1,0,1.0,449037,449037.0,449037.0,449037.0,449037
Uttar Pradesh,All India except Central University,200303,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur, Ambala Road, Pilakhni, Saharanpur",All India,Open,5,5,0,1.0,7591,7869.0,8350.0,8486.0,8562
Uttar Pradesh,All India except Central University,200303,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur, Ambala Road, Pilakhni, Saharanpur",All India,Open PwD,1,1,0,1.0,423086,423086.0,423086.0,423086.0,423086
Uttar Pradesh,All India except Central University,200303,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur, Ambala Road, Pilakhni, Saharanpur",All India,SC,3,3,0,1.0,57602,60978.5,64355.0,64584.0,64813
Uttar Pradesh,All India except Central University,200303,"Shaikh-UL-Hind Maulana Mahmood Hasan Medical College, Saharanpur, Ambala Road, Pilakhni, Saharanpur",All India,ST,1,1,0,1.0,87624,87624.0,87624.0,87624.0,87624
Jammu And Kashmir,All India except Central University,200621,"Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar, SKIMS MC BEMINA , SRINAGAR, JAMMU KASHMIR",All India,EWS,2,2,0,1.0,10960,11424.25,11888.5,12352.75,12817
Jammu And Kashmir,All India except Central University,200621,"Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar, SKIMS MC BEMINA , SRINAGAR, JAMMU KASHMIR",All India,OBC,6,6,0,1.0,9874,11354.75,11702.5,11910.75,12535
Jammu And Kashmir,All India except Central University,200621,"Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar, SKIMS MC BEMINA , SRINAGAR, JAMMU KASHMIR",All India,Open,8,8,0,1.0,3647,4037.5,4546.5,6552.25,7801
Jammu And Kashmir,All India except Central University,200621,"Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar, SKIMS MC BEMINA , SRINAGAR, JAMMU KASHMIR",All India,Open PwD,1,1,0,1.0,364432,364432.0,364432.0,364432.0,364432
Jammu And Kashmir,All India except Central University,200621,"Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar, SKIMS MC BEMINA , SRINAGAR, JAMMU KASHMIR",All India,SC,3,3,0,1.0,62939,67505.0,72071.0,72674.5,73278
Jammu And Kashmir,All India except Central University,200621,"Sher-I-Kashmir Instt. Of Medical Sciences, Srinagar, SKIMS MC BEMINA , SRINAGAR, JAMMU KASHMIR",All India,ST,2,2,0,1.0,47533,48071.25,48609.5,49147.75,49686
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,EWS,1,1,0,1.0,21261,21261.0,21261.0,21261.0,21261
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,OBC,3,3,0,1.0,18035,18188.5,18342.0,18507.0,18672
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,Open,3,3,0,1.0,15519,15609.5,15700.0,15824.0,15948
Meghalaya,All India except Central University,904358,"Shillong Medical College, PASTEUR HILLS LAWMALI SHILLONG",All India,SC,1,1,0,1.0,73984,73984.0,73984.0,73984.0,73984
Karnataka,All India except Central University,200180,"Shimoga Institute of Medical Sciences, Shimoga, SAGAR ROAD, MCGANN HOSPITAL CAMPUS, SHIVAMOGGA",All India,EWS,3,3,0,1.0,11382,13483.5,15585.0,16676.0,17767
Karnataka,All India except Central University,200180,"Shimoga Institute of Medical Sciences, Shimoga, SAGAR ROAD, MCGANN HOSPITAL CAMPUS, SHIVAMOGGA",All India,OBC,6,6,0,1.0,12562,13270.5,13352.0,13590.25,13767
Karnataka,All India except Central University,200180,"Shimoga Institute of Medical Sciences, Shimoga, SAGAR ROAD, MCGANN HOSPITAL CAMPUS, SHIVAMOGGA",All India,Open,9,9,0,1.0,4450,8699.0,9876.0,9929.0,10943
Karnataka,All India except Central University,200180,"Shimoga Institute of Medical Sciences, Shimoga, SAGAR ROAD, MCGANN HOSPITAL CAMPUS, SHIVAMOGGA",All India,SC,3,3,0,1.0,54406,54515.5,54625.0,56885.5,59146
Karnataka,All India except Central University,200180,"Shimoga Institute of Medical Sciences, Shimoga, SAGAR ROAD, MCGANN HOSPITAL CAMPUS, SHIVAMOGGA",All India,ST,1,1,0,1.0,71185,71185.0,71185.0,71185.0,71185
Haryana,All India except Central University,200615,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad, Shri Atal Bihari Vajpayee Government Medical College Chhainsa Faridabad",All India,EWS,1,1,0,1.0,9807,9807.0,9807.0,9807.0,9807
Haryana,All India except Central University,200615,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad, Shri Atal Bihari Vajpayee Government Medical College Chhainsa Faridabad",All India,EWS PwD,1,1,0,1.0,614754,614754.0,614754.0,614754.0,614754
Haryana,All India except Central University,200615,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad, Shri Atal Bihari Vajpayee Government Medical College Chhainsa Faridabad",All India,OBC,4,4,0,1.0,8893,9478.75,10063.0,10562.75,10895
Haryana,All India except Central University,200615,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad, Shri Atal Bihari Vajpayee Government Medical College Chhainsa Faridabad",All India,Open,6,6,0,1.0,6840,7585.25,8194.0,8754.0,8767
Haryana,All India except Central University,200615,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad, Shri Atal Bihari Vajpayee Government Medical College Chhainsa Faridabad",All India,SC,1,1,0,1.0,41419,41419.0,41419.0,41419.0,41419
Haryana,All India except Central University,200615,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad, Shri Atal Bihari Vajpayee Government Medical College Chhainsa Faridabad",All India,SC PwD,1,1,0,1.0,791952,791952.0,791952.0,791952.0,791952
Haryana,All India except Central University,200615,"Shri Atal Bihari Vajpayee Government Medical College, Faridabad, Shri Atal Bihari Vajpayee Government Medical College Chhainsa Faridabad",All India,ST,1,1,0,1.0,51121,51121.0,51121.0,51121.0,51121
Karnataka,All India except Central University,200476,"Shri Atal Bihari Vajpayee Medical College & Research Institute, SHIVAJINAGAR, BENGALURU",All India,EWS,2,2,0,1.0,6083,6669.0,7255.0,7841.0,8427
Karnataka,All India except Central University,200476,"Shri Atal Bihari Vajpayee Medical College & Research Institute, SHIVAJINAGAR, BENGALURU",All India,OBC,8,8,0,1.0,4855,5796.25,6595.5,6650.0,6897
Karnataka,All India except Central University,200476,"Shri Atal Bihari Vajpayee Medical College & Research Institute, SHIVAJINAGAR, BENGALURU",All India,Open,11,11,0,1.0,634,2528.0,3011.0,3481.0,3998
Karnataka,All India except Central University,200476,"Shri Atal Bihari Vajpayee Medical College & Research Institute, SHIVAJINAGAR, BENGALURU",All India,Open PwD,1,1,0,1.0,171906,171906.0,171906.0,171906.0,171906
Karnataka,All India except Central University,200476,"Shri Atal Bihari Vajpayee Medical College & Research Institute, SHIVAJINAGAR, BENGALURU",All India,SC,4,4,0,1.0,28840,29788.0,30195.5,31454.0,34955
Karnataka,All India except Central University,200476,"Shri Atal Bihari Vajpayee Medical College & Research Institute, SHIVAJINAGAR, BENGALURU",All India,SC PwD,1,1,0,1.0,555924,555924.0,555924.0,555924.0,555924
Karnataka,All India except Central University,200476,"Shri Atal Bihari Vajpayee Medical College & Research Institute, SHIVAJINAGAR, BENGALURU",All India,ST,3,3,0,1.0,45305,47857.5,50410.0,51055.0,51700
Karnataka,Deemed University,200346,"Shri B M Patil Medical College, Hospital & Research Centre, Vijayapura (Bijapur, SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD (SOLAPUR ROAD) VIJAYAPURA KARNATAKA",NRI,Open,20,0,20,0.0,,,,,
Karnataka,Deemed University,200346,"Shri B M Patil Medical College, Hospital & Research Centre, Vijayapura (Bijapur, SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD (SOLAPUR ROAD) VIJAYAPURA KARNATAKA",Self-Financed Merit,Open,230,230,0,1.0,99750,194989.0,226460.0,259299.0,294456
Rajasthan,All India except Central University,200533,"Shri Kalyan Govt. Medical College, Sikar, Rajasthan, Shri Kalyan Govt. Medical College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001",All India,EWS,1,1,0,1.0,6931,6931.0,6931.0,6931.0,6931
Rajasthan,All India except Central University,200533,"Shri Kalyan Govt. Medical College, Sikar, Rajasthan, Shri Kalyan Govt. Medical College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001",All India,OBC,4,4,0,1.0,6032,6035.75,6093.0,6200.75,6356
Rajasthan,All India except Central University,200533,"Shri Kalyan Govt. Medical College, Sikar, Rajasthan, Shri Kalyan Govt. Medical College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001",All India,Open,7,7,0,1.0,5409,5613.5,5651.0,5754.5,5874
Rajasthan,All India except Central University,200533,"Shri Kalyan Govt. Medical College, Sikar, Rajasthan, Shri Kalyan Govt. Medical College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001",All India,SC,2,2,0,1.0,35121,35872.25,36623.5,37374.75,38126
